age,work-class,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Divorced,Any,Unmarried,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Other-relative,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Own-child,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,>50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
any,Any,any,Below higher education,5-10,Married-civ-spouse,Any,Wife,White,Female,0,0-2999,any,Any,<=50K
